Dealer_Name,Model,Company,Price ($)
Progressive Shippers Cooperative Association No,CL500,Mercedes-B,26125.5
Progressive Shippers Cooperative Association No,CLK Coupe,Mercedes-B,22000.0
Progressive Shippers Cooperative Association No,CR-V,Honda,22929.14285714286
Progressive Shippers Cooperative Association No,Cabrio,Volkswagen,18562.75
Progressive Shippers Cooperative Association No,Camaro,Chevrolet,31600.0
Progressive Shippers Cooperative Association No,Camry,Toyota,31357.5
Progressive Shippers Cooperative Association No,Caravan,Dodge,30750.166666666668
Progressive Shippers Cooperative Association No,Carrera Cabrio,Porsche,25143.0
Progressive Shippers Cooperative Association No,Carrera Coupe,Porsche,22404.5
Progressive Shippers Cooperative Association No,Catera,Cadillac,33999.9
Progressive Shippers Cooperative Association No,Cavalier,Chevrolet,19730.2
Progressive Shippers Cooperative Association No,Celica,Toyota,20966.777777777777
Progressive Shippers Cooperative Association No,Century,Buick,17000.333333333332
Progressive Shippers Cooperative Association No,Cherokee,Jeep,25000.25
Progressive Shippers Cooperative Association No,Cirrus,Chrysler,12000.0
Progressive Shippers Cooperative Association No,Civic,Honda,39900.2
Progressive Shippers Cooperative Association No,Concorde,Chrysler,29100.2
Progressive Shippers Cooperative Association No,Continental,Lincoln,36512.75
Progressive Shippers Cooperative Association No,Contour,Ford,19125.0
Progressive Shippers Cooperative Association No,Corolla,Toyota,18000.0
Progressive Shippers Cooperative Association No,Corvette,Chevrolet,34123.76470588235
Progressive Shippers Cooperative Association No,Cougar,Mercury,30500.1
Progressive Shippers Cooperative Association No,Crown Victoria,Ford,26862.75
Progressive Shippers Cooperative Association No,Cutlass,Oldsmobile,32500.0
Progressive Shippers Cooperative Association No,Dakota,Dodge,21000.0
Progressive Shippers Cooperative Association No,DeVille,Cadillac,30999.875
Progressive Shippers Cooperative Association No,Diamante,Mitsubishi,22382.91304347826
Progressive Shippers Cooperative Association No,Durango,Dodge,22115.69230769231
Progressive Shippers Cooperative Association No,E-Class,Mercedes-B,25722.333333333332
Progressive Shippers Cooperative Association No,ES300,Lexus,25400.2
Progressive Shippers Cooperative Association No,Eclipse,Mitsubishi,19125.25
Progressive Shippers Cooperative Association No,Eldorado,Cadillac,32595.666666666668
Progressive Shippers Cooperative Association No,Escalade,Cadillac,31860.3
Progressive Shippers Cooperative Association No,Escort,Ford,14450.25
Progressive Shippers Cooperative Association No,Expedition,Ford,23690.666666666668
Progressive Shippers Cooperative Association No,Explorer,Ford,28623.533333333333
Progressive Shippers Cooperative Association No,F-Series,Ford,22000.0
Progressive Shippers Cooperative Association No,Firebird,Pontiac,43100.2
Progressive Shippers Cooperative Association No,Focus,Ford,37464.42857142857
Progressive Shippers Cooperative Association No,Forester,Subaru,22736.454545454544
Progressive Shippers Cooperative Association No,Frontier,Nissan,24154.727272727272
Progressive Shippers Cooperative Association No,GS300,Lexus,34125.0
Progressive Shippers Cooperative Association No,GS400,Lexus,23500.3
Progressive Shippers Cooperative Association No,GTI,Volkswagen,25600.3
Progressive Shippers Cooperative Association No,Galant,Mitsubishi,36088.0
Progressive Shippers Cooperative Association No,Golf,Volkswagen,25750.25
Progressive Shippers Cooperative Association No,Grand Am,Pontiac,23600.285714285714
Progressive Shippers Cooperative Association No,Grand Cherokee,Jeep,16625.375
Progressive Shippers Cooperative Association No,Grand Marquis,Mercury,37421.71875
Progressive Shippers Cooperative Association No,Grand Prix,Pontiac,25571.85714285714
Progressive Shippers Cooperative Association No,I30,Infiniti,24372.333333333332
Progressive Shippers Cooperative Association No,Impala,Chevrolet,14167.0
Progressive Shippers Cooperative Association No,Integra,Acura,45000.0
Progressive Shippers Cooperative Association No,Intrepid,Dodge,11000.0
Progressive Shippers Cooperative Association No,Intrigue,Oldsmobile,41357.28571428572
Progressive Shippers Cooperative Association No,Jetta,Volkswagen,30138.833333333332
Progressive Shippers Cooperative Association No,LHS,Chrysler,28168.9375
Progressive Shippers Cooperative Association No,LS,Saturn,36666.666666666664
Progressive Shippers Cooperative Association No,LS400,Lexus,37219.096153846156
Progressive Shippers Cooperative Association No,LW,Saturn,16333.5
Progressive Shippers Cooperative Association No,LX470,Lexus,36250.25
Progressive Shippers Cooperative Association No,Land Cruiser,Toyota,21600.4
Progressive Shippers Cooperative Association No,Lumina,Chevrolet,19815.545454545456
Progressive Shippers Cooperative Association No,M-Class,Mercedes-B,23612.75
Progressive Shippers Cooperative Association No,Malibu,Chevrolet,33265.89473684211
Progressive Shippers Cooperative Association No,Maxima,Nissan,24750.333333333332
Progressive Shippers Cooperative Association No,Metro,Chevrolet,23275.0
Progressive Shippers Cooperative Association No,Monte Carlo,Chevrolet,22430.4
Progressive Shippers Cooperative Association No,Montero,Mitsubishi,16000.0
Progressive Shippers Cooperative Association No,Montero Sport,Mitsubishi,35322.555555555555
Progressive Shippers Cooperative Association No,Mountaineer,Mercury,21001.0
Progressive Shippers Cooperative Association No,Mustang,Ford,31818.454545454544
Progressive Shippers Cooperative Association No,Mystique,Mercury,19125.5
Progressive Shippers Cooperative Association No,Navigator,Lincoln,26333.666666666668
Progressive Shippers Cooperative Association No,Neon,Dodge,19001.0
Progressive Shippers Cooperative Association No,Neon,Plymouth,22230.166666666668
Progressive Shippers Cooperative Association No,Odyssey,Honda,27200.5
Progressive Shippers Cooperative Association No,Outback,Subaru,34166.88888888889
Progressive Shippers Cooperative Association No,Park Avenue,Buick,38214.96153846154
Progressive Shippers Cooperative Association No,Passat,Volkswagen,20148.58064516129
Progressive Shippers Cooperative Association No,Passport,Honda,24928.571428571428
Progressive Shippers Cooperative Association No,Pathfinder,Nissan,28791.708333333332
Progressive Shippers Cooperative Association No,Prizm,Chevrolet,21046.80769230769
Progressive Shippers Cooperative Association No,Prowler,Plymouth,33735.21428571428
Progressive Shippers Cooperative Association No,Quest,Nissan,25650.2
Progressive Shippers Cooperative Association No,RAV4,Toyota,25022.444444444445
Progressive Shippers Cooperative Association No,RL,Acura,23004.36
Progressive Shippers Cooperative Association No,RX300,Lexus,18000.0
Progressive Shippers Cooperative Association No,Ram Pickup,Dodge,26695.956521739132
Progressive Shippers Cooperative Association No,Ram Van,Dodge,24999.75
Progressive Shippers Cooperative Association No,Ram Wagon,Dodge,21250.25
Progressive Shippers Cooperative Association No,Ranger,Ford,29428.428571428572
Progressive Shippers Cooperative Association No,Regal,Buick,31958.5
Progressive Shippers Cooperative Association No,S-Class,Mercedes-B,25038.346153846152
Progressive Shippers Cooperative Association No,S-Type,Jaguar,25323.583333333332
Progressive Shippers Cooperative Association No,S40,Volvo,23255.722222222223
Progressive Shippers Cooperative Association No,S70,Volvo,26800.4
Progressive Shippers Cooperative Association No,S80,Volvo,23150.5
Progressive Shippers Cooperative Association No,SC,Saturn,24770.2
Progressive Shippers Cooperative Association No,SL,Saturn,20000.0
Progressive Shippers Cooperative Association No,SL-Class,Mercedes-B,34000.333333333336
Progressive Shippers Cooperative Association No,SLK,Mercedes-B,31467.909090909092
Progressive Shippers Cooperative Association No,SLK230,Mercedes-B,40999.5
Progressive Shippers Cooperative Association No,SW,Saturn,32333.666666666668
Progressive Shippers Cooperative Association No,Sable,Mercury,39014.0
Progressive Shippers Cooperative Association No,Sebring Conv.,Chrysler,16000.0
Progressive Shippers Cooperative Association No,Sebring Coupe,Chrysler,28480.2
Progressive Shippers Cooperative Association No,Sentra,Nissan,16000.5
Progressive Shippers Cooperative Association No,Seville,Cadillac,39600.2
Progressive Shippers Cooperative Association No,Sienna,Toyota,13600.0
Progressive Shippers Cooperative Association No,Silhouette,Oldsmobile,27619.173076923078
Progressive Shippers Cooperative Association No,Sonata,Hyundai,17416.833333333332
Progressive Shippers Cooperative Association No,Stratus,Dodge,29133.5
Progressive Shippers Cooperative Association No,Sunfire,Pontiac,30550.166666666668
Progressive Shippers Cooperative Association No,TL,Acura,24859.75
Progressive Shippers Cooperative Association No,Tacoma,Toyota,40781.90909090909
Progressive Shippers Cooperative Association No,Taurus,Ford,28332.722222222223
Progressive Shippers Cooperative Association No,Town & Country,Chrysler,17000.333333333332
Progressive Shippers Cooperative Association No,Town car,Lincoln,28500.555555555555
Progressive Shippers Cooperative Association No,V40,Volvo,18000.5
Progressive Shippers Cooperative Association No,V70,Volvo,39000.0
Progressive Shippers Cooperative Association No,Villager,Mercury,17016.833333333332
Progressive Shippers Cooperative Association No,Viper,Dodge,32507.428571428572
Progressive Shippers Cooperative Association No,Voyager,Plymouth,28055.333333333332
Progressive Shippers Cooperative Association No,Windstar,Ford,22666.833333333332
Progressive Shippers Cooperative Association No,Wrangler,Jeep,17650.0
Progressive Shippers Cooperative Association No,Xterra,Nissan,9126.666666666666
Rabun Used Car Sales,3-Sep,Saab,36924.6875
Rabun Used Car Sales,3000GT,Mitsubishi,22318.272727272728
Rabun Used Car Sales,300M,Chrysler,20182.090909090908
Rabun Used Car Sales,323i,BMW,15230.25
Rabun Used Car Sales,328i,BMW,32222.055555555555
Rabun Used Car Sales,4Runner,Toyota,30000.5
Rabun Used Car Sales,5-Sep,Saab,28000.0
Rabun Used Car Sales,528i,BMW,30947.052631578947
Rabun Used Car Sales,A4,Audi,16443.14285714286
Rabun Used Car Sales,A6,Audi,22058.941176470587
Rabun Used Car Sales,A8,Audi,13300.5
Rabun Used Car Sales,Accord,Honda,23059.058823529413
Rabun Used Car Sales,Alero,Oldsmobile,17000.0
Rabun Used Car Sales,Altima,Nissan,20409.545454545456
Rabun Used Car Sales,Aurora,Oldsmobile,28591.18181818182
Rabun Used Car Sales,Avenger,Dodge,22871.571428571428
Rabun Used Car Sales,Beetle,Volkswagen,37100.5
Rabun Used Car Sales,Bonneville,Pontiac,18633.666666666668
Rabun Used Car Sales,Boxter,Porsche,23750.25
Rabun Used Car Sales,Bravada,Oldsmobile,25125.083333333332
Rabun Used Car Sales,Breeze,Plymouth,22714.428571428572
Rabun Used Car Sales,C-Class,Mercedes-B,15000.5
Rabun Used Car Sales,C70,Volvo,27760.2
Rabun Used Car Sales,CL500,Mercedes-B,23157.14285714286
Rabun Used Car Sales,CLK Coupe,Mercedes-B,22001.0
Rabun Used Car Sales,CR-V,Honda,21800.2
Rabun Used Car Sales,Cabrio,Volkswagen,17125.25
Rabun Used Car Sales,Camaro,Chevrolet,29666.666666666668
Rabun Used Car Sales,Camry,Toyota,30866.666666666668
Rabun Used Car Sales,Caravan,Dodge,21150.125
Rabun Used Car Sales,Carrera Coupe,Porsche,20050.1
Rabun Used Car Sales,Catera,Cadillac,57998.5
Rabun Used Car Sales,Cavalier,Chevrolet,22062.666666666668
Rabun Used Car Sales,Celica,Toyota,25300.166666666668
Rabun Used Car Sales,Century,Buick,17000.5
Rabun Used Car Sales,Cherokee,Jeep,25000.0
Rabun Used Car Sales,Cirrus,Chrysler,20266.666666666668
Rabun Used Car Sales,Civic,Honda,33000.28571428572
Rabun Used Car Sales,Concorde,Chrysler,32416.833333333332
Rabun Used Car Sales,Continental,Lincoln,36232.88888888889
Rabun Used Car Sales,Contour,Ford,42399.1
Rabun Used Car Sales,Corolla,Toyota,37917.0
Rabun Used Car Sales,Corvette,Chevrolet,28418.545454545456
Rabun Used Car Sales,Cougar,Mercury,30287.875
Rabun Used Car Sales,Crown Victoria,Ford,23964.18181818182
Rabun Used Car Sales,Cutlass,Oldsmobile,33583.416666666664
Rabun Used Car Sales,Dakota,Dodge,16750.0
Rabun Used Car Sales,DeVille,Cadillac,57998.5
Rabun Used Car Sales,Diamante,Mitsubishi,22190.8125
Rabun Used Car Sales,Durango,Dodge,21933.533333333333
Rabun Used Car Sales,E-Class,Mercedes-B,25666.666666666668
Rabun Used Car Sales,ES300,Lexus,29800.4
Rabun Used Car Sales,Eclipse,Mitsubishi,26143.0
Rabun Used Car Sales,Elantra,Hyundai,24000.0
Rabun Used Car Sales,Eldorado,Cadillac,38926.90909090909
Rabun Used Car Sales,Escalade,Cadillac,30375.125
Rabun Used Car Sales,Escort,Ford,12632.0
Rabun Used Car Sales,Expedition,Ford,18143.14285714286
Rabun Used Car Sales,Explorer,Ford,33357.28571428572
Rabun Used Car Sales,F-Series,Ford,14500.125
Rabun Used Car Sales,Firebird,Pontiac,43000.333333333336
Rabun Used Car Sales,Focus,Ford,29305.666666666668
Rabun Used Car Sales,Forester,Subaru,23111.555555555555
Rabun Used Car Sales,Frontier,Nissan,34512.875
Rabun Used Car Sales,GS300,Lexus,28367.166666666668
Rabun Used Car Sales,GS400,Lexus,30167.222222222223
Rabun Used Car Sales,GTI,Volkswagen,23562.75
Rabun Used Car Sales,Galant,Mitsubishi,42000.0
Rabun Used Car Sales,Golf,Volkswagen,25277.777777777777
Rabun Used Car Sales,Grand Am,Pontiac,15600.166666666666
Rabun Used Car Sales,Grand Cherokee,Jeep,25000.666666666668
Rabun Used Car Sales,Grand Marquis,Mercury,23479.9
Rabun Used Car Sales,Grand Prix,Pontiac,39499.63636363636
Rabun Used Car Sales,I30,Infiniti,28662.6875
Rabun Used Car Sales,Impala,Chevrolet,19750.5
Rabun Used Car Sales,Integra,Acura,45000.0
Rabun Used Car Sales,Intrepid,Dodge,31333.666666666668
Rabun Used Car Sales,Intrigue,Oldsmobile,38000.166666666664
Rabun Used Car Sales,Jetta,Volkswagen,32442.738095238095
Rabun Used Car Sales,LHS,Chrysler,25867.0
Rabun Used Car Sales,LS,Saturn,40116.833333333336
Rabun Used Car Sales,LS400,Lexus,37158.944444444445
Rabun Used Car Sales,LW,Saturn,26666.866666666665
Rabun Used Car Sales,LX470,Lexus,33500.2
Rabun Used Car Sales,Land Cruiser,Toyota,16750.0
Rabun Used Car Sales,LeSabre,Buick,20000.0
Rabun Used Car Sales,Lumina,Chevrolet,27000.0
Rabun Used Car Sales,M-Class,Mercedes-B,28083.416666666668
Rabun Used Car Sales,Malibu,Chevrolet,35000.166666666664
Rabun Used Car Sales,Maxima,Nissan,43333.5
Rabun Used Car Sales,Metro,Chevrolet,19000.285714285714
Rabun Used Car Sales,Mirage,Mitsubishi,9067.0
Rabun Used Car Sales,Monte Carlo,Chevrolet,29000.428571428572
Rabun Used Car Sales,Montero,Mitsubishi,16033.666666666666
Rabun Used Car Sales,Montero Sport,Mitsubishi,41737.26315789474
Rabun Used Car Sales,Mountaineer,Mercury,21000.0
Rabun Used Car Sales,Mustang,Ford,24583.5
Rabun Used Car Sales,Mystique,Mercury,29000.0
Rabun Used Car Sales,Navigator,Lincoln,23000.14285714286
Rabun Used Car Sales,Neon,Dodge,19000.0
Rabun Used Car Sales,Neon,Plymouth,22841.18181818182
Rabun Used Car Sales,Odyssey,Honda,27100.2
Rabun Used Car Sales,Outback,Subaru,43625.25
Rabun Used Car Sales,Park Avenue,Buick,43312.041666666664
Rabun Used Car Sales,Passat,Volkswagen,19770.727272727272
Rabun Used Car Sales,Passport,Honda,23000.428571428572
Rabun Used Car Sales,Pathfinder,Nissan,45810.22222222222
Rabun Used Car Sales,Prizm,Chevrolet,22603.58620689655
Rabun Used Car Sales,Prowler,Plymouth,25417.0
Rabun Used Car Sales,Quest,Nissan,26660.0
Rabun Used Car Sales,RAV4,Toyota,24767.0
Rabun Used Car Sales,RL,Acura,26200.2
Rabun Used Car Sales,RX300,Lexus,18000.0
Rabun Used Car Sales,Ram Pickup,Dodge,27750.333333333332
Rabun Used Car Sales,Ram Van,Dodge,24600.4
Rabun Used Car Sales,Ram Wagon,Dodge,22000.2
Rabun Used Car Sales,Ranger,Ford,35416.26666666667
Rabun Used Car Sales,Regal,Buick,32727.636363636364
Rabun Used Car Sales,S-Class,Mercedes-B,23461.46153846154
Rabun Used Car Sales,S-Type,Jaguar,24633.583333333332
Rabun Used Car Sales,S40,Volvo,33791.09090909091
Rabun Used Car Sales,S70,Volvo,25000.0
Rabun Used Car Sales,S80,Volvo,23400.3
Rabun Used Car Sales,SC,Saturn,36687.25
Rabun Used Car Sales,SL,Saturn,16200.5
Rabun Used Car Sales,SL-Class,Mercedes-B,24300.6
Rabun Used Car Sales,SLK,Mercedes-B,29154.909090909092
Rabun Used Car Sales,SLK230,Mercedes-B,29999.636363636364
Rabun Used Car Sales,SW,Saturn,25033.666666666668
Rabun Used Car Sales,Sable,Mercury,44832.791666666664
Rabun Used Car Sales,Sebring Coupe,Chrysler,23800.3
Rabun Used Car Sales,Sentra,Nissan,16000.0
Rabun Used Car Sales,Seville,Cadillac,38625.75
Rabun Used Car Sales,Sienna,Toyota,22820.266666666666
Rabun Used Car Sales,Silhouette,Oldsmobile,30097.89285714286
Rabun Used Car Sales,Sonata,Hyundai,20562.625
Rabun Used Car Sales,Stratus,Dodge,31000.166666666668
Rabun Used Car Sales,Sunfire,Pontiac,35500.416666666664
Rabun Used Car Sales,TL,Acura,25187.625
Rabun Used Car Sales,Tacoma,Toyota,44409.36363636364
Rabun Used Car Sales,Taurus,Ford,36904.166666666664
Rabun Used Car Sales,Town & Country,Chrysler,42000.0
Rabun Used Car Sales,Town car,Lincoln,20072.81818181818
Rabun Used Car Sales,V40,Volvo,18000.0
Rabun Used Car Sales,Villager,Mercury,23250.5
Rabun Used Car Sales,Viper,Dodge,30887.75
Rabun Used Car Sales,Voyager,Plymouth,32785.25
Rabun Used Car Sales,Windstar,Ford,28250.0
Rabun Used Car Sales,Wrangler,Jeep,25974.875
Rabun Used Car Sales,Xterra,Nissan,23285.85714285714
Race Car Help,3-Sep,Saab,38749.5
Race Car Help,3000GT,Mitsubishi,22650.3
Race Car Help,300M,Chrysler,22250.0
Race Car Help,323i,BMW,17850.5
Race Car Help,328i,BMW,28218.65625
Race Car Help,4Runner,Toyota,25666.666666666668
Race Car Help,5-Sep,Saab,32334.0
Race Car Help,528i,BMW,25238.972222222223
Race Car Help,A4,Audi,22000.166666666668
Race Car Help,A6,Audi,21513.51923076923
Race Car Help,A8,Audi,44166.666666666664
Race Car Help,Accent,Hyundai,18000.0
Race Car Help,Accord,Honda,28657.428571428572
Race Car Help,Altima,Nissan,20334.0
Race Car Help,Aurora,Oldsmobile,57998.5
Race Car Help,Avalon,Toyota,18000.333333333332
Race Car Help,Avenger,Dodge,26460.2
Race Car Help,Beetle,Volkswagen,37083.5
Race Car Help,Bonneville,Pontiac,23688.25
Race Car Help,Bravada,Oldsmobile,21310.363636363636
Race Car Help,Breeze,Plymouth,39000.0
Race Car Help,C-Class,Mercedes-B,14410.4
Race Car Help,C70,Volvo,31449.75
Race Car Help,CL500,Mercedes-B,27600.2
Race Car Help,CLK Coupe,Mercedes-B,22000.0
Race Car Help,CR-V,Honda,23208.333333333332
Race Car Help,Cabrio,Volkswagen,17571.85714285714
Race Car Help,Camaro,Chevrolet,29500.125
Race Car Help,Camry,Toyota,32262.875
Race Car Help,Caravan,Dodge,29714.285714285714
Race Car Help,Carrera Cabrio,Porsche,23227.363636363636
Race Car Help,Carrera Coupe,Porsche,22358.583333333332
Race Car Help,Catera,Cadillac,38099.666666666664
Race Car Help,Cavalier,Chevrolet,17200.166666666668
Race Car Help,Celica,Toyota,17612.75
Race Car Help,Century,Buick,17000.0
Race Car Help,Cherokee,Jeep,14000.0
Race Car Help,Cirrus,Chrysler,12220.6
Race Car Help,Civic,Honda,41214.28571428572
Race Car Help,Concorde,Chrysler,32922.1875
Race Car Help,Continental,Lincoln,38218.5
Race Car Help,Contour,Ford,52427.28571428572
Race Car Help,Corolla,Toyota,16750.5
Race Car Help,Corvette,Chevrolet,31659.117647058825
Race Car Help,Cougar,Mercury,25945.727272727272
Race Car Help,Crown Victoria,Ford,27500.166666666668
Race Car Help,Cutlass,Oldsmobile,31667.11111111111
Race Car Help,Dakota,Dodge,21000.0
Race Car Help,DeVille,Cadillac,39999.25
Race Car Help,Diamante,Mitsubishi,18607.214285714286
Race Car Help,Durango,Dodge,22025.0
Race Car Help,E-Class,Mercedes-B,27800.4
Race Car Help,ES300,Lexus,28166.88888888889
Race Car Help,Eclipse,Mitsubishi,22875.25
Race Car Help,Elantra,Hyundai,22000.0
Race Car Help,Eldorado,Cadillac,30239.083333333332
Race Car Help,Escalade,Cadillac,32277.88888888889
Race Car Help,Escort,Ford,12167.0
Race Car Help,Expedition,Ford,21923.4
Race Car Help,Explorer,Ford,29036.071428571428
Race Car Help,F-Series,Ford,13000.0
Race Car Help,Firebird,Pontiac,43500.0
Race Car Help,Focus,Ford,30100.5
Race Car Help,Forester,Subaru,22275.2
Race Car Help,Frontier,Nissan,29621.64285714286
Race Car Help,GS300,Lexus,37644.2
Race Car Help,GS400,Lexus,23450.2
Race Car Help,GTI,Volkswagen,25562.5
Race Car Help,Galant,Mitsubishi,36000.5
Race Car Help,Golf,Volkswagen,17675.25
Race Car Help,Grand Am,Pontiac,24250.166666666668
Race Car Help,Grand Cherokee,Jeep,16480.2
Race Car Help,Grand Marquis,Mercury,30699.75
Race Car Help,Grand Prix,Pontiac,29624.9375
Race Car Help,I30,Infiniti,24133.555555555555
Race Car Help,Impala,Chevrolet,14000.333333333334
Race Car Help,Integra,Acura,45000.0
Race Car Help,Intrepid,Dodge,11250.0
Race Car Help,Intrigue,Oldsmobile,35450.3
Race Car Help,Jetta,Volkswagen,29838.63888888889
Race Car Help,LHS,Chrysler,28566.125
Race Car Help,LS,Saturn,40412.5
Race Car Help,LS400,Lexus,39885.59523809524
Race Car Help,LW,Saturn,16180.4
Race Car Help,LX470,Lexus,39800.0
Race Car Help,Land Cruiser,Toyota,18166.833333333332
Race Car Help,LeSabre,Buick,20500.0
Race Car Help,Lumina,Chevrolet,25367.066666666666
Race Car Help,M-Class,Mercedes-B,26600.5
Race Car Help,Malibu,Chevrolet,20269.69230769231
Race Car Help,Maxima,Nissan,16000.0
Race Car Help,Metro,Chevrolet,25233.733333333334
Race Car Help,Monte Carlo,Chevrolet,25083.5
Race Car Help,Montero,Mitsubishi,16000.5
Race Car Help,Montero Sport,Mitsubishi,33475.375
Race Car Help,Mountaineer,Mercury,21000.0
Race Car Help,Mustang,Ford,30583.5
Race Car Help,Navigator,Lincoln,19050.25
